sample_id,timestamp_utc,month_block,segment_id,source_dataset,altitude_km,latitude_deg,longitude_deg,residual_mGs,Bx_model_nT,By_model_nT,Bz_model_nT,B_model_nT,B_model_mGs,B_teaching_mGs,is_anomaly,anomaly_type,anomaly_id,quality_flag
781,2026-01-18 11:48:50,2026-01,segment_2,200_stab,482.6921875,71.756813,-58.25539,104.317497964706,5452.15959852652,-2641.58701254741,45108.401415644,45513.4255413448,455.134255413448,559.451753378155,0,normal,,normal_semisynthetic
782,2026-01-18 11:49:00,2026-01,segment_2,200_stab,482.6553125,72.333547,-59.149838,29.7352574464327,5203.12728644829,-2573.14653133989,45206.682892938,45577.8213039344,455.778213039344,485.513470485777,0,normal,,normal_semisynthetic
783,2026-01-18 11:49:20,2026-01,segment_2,200_stab,482.5628125,73.472591,-61.106298,83.2766302546005,4717.57488138408,-2429.29028198367,45388.8883156494,45698.0103129895,456.980103129895,540.256733384496,0,normal,,normal_semisynthetic
784,2026-01-18 11:49:40,2026-01,segment_2,200_stab,482.444125,74.597441,-63.339968,110.162961503381,4246.46491419276,-2274.70145852596,45554.87060697,45808.8743259499,458.088743259499,568.25170476288,0,normal,,normal_semisynthetic
785,2026-01-18 11:50:00,2026-01,segment_2,200_stab,482.29890625,75.700517,-65.905045,108.641358258542,3792.79029678368,-2109.09533187469,45706.0824612074,45911.6490153098,459.116490153098,567.757848411641,0,normal,,normal_semisynthetic
786,2026-01-18 11:50:10,2026-01,segment_2,200_stab,482.2169375,76.237253,-67.321141,87.0313526878256,3575.10439677527,-2022.69815523699,45776.1311021728,45960.057201426,459.60057201426,546.631924702086,0,normal,,normal_semisynthetic
787,2026-01-18 11:50:30,2026-01,segment_2,200_stab,482.03225,77.289178,-70.504091,101.269996657858,3154.60326924391,-1840.18728458422,45907.9728760732,46053.0105923483,460.530105923483,561.800102581341,0,normal,,normal_semisynthetic
788,2026-01-18 11:50:50,2026-01,segment_2,200_stab,481.821,78.296774,-74.215842,101.478007410792,2760.2703085108,-1645.16096609338,46029.2463716256,46141.2740214248,461.412740214248,562.890747625039,0,normal,,normal_semisynthetic
789,2026-01-18 11:51:10,2026-01,segment_2,200_stab,481.58134375,79.255036,-78.604668,80.6566226850482,2394.86858404008,-1435.05218523165,46142.3413828194,46226.7286166544,462.267286166544,542.923908851592,0,normal,,normal_semisynthetic
790,2026-01-18 11:51:20,2026-01,segment_2,200_stab,481.45159375,79.707584,-81.081411,104.502081621619,2226.69434637938,-1324.74553712476,46195.8518272877,46268.4540967067,462.684540967067,567.186622588685,0,normal,,normal_semisynthetic
791,2026-01-18 11:51:40,2026-01,segment_2,200_stab,481.1724375,80.547697,-86.680636,98.0271637773333,1925.86588843731,-1093.7331442177,46297.5029319347,46350.4475635728,463.504475635728,561.531639413061,0,normal,,normal_semisynthetic
792,2026-01-18 11:52:00,2026-01,segment_2,200_stab,480.8645625,81.288561,-93.301863,111.227864522982,1681.71751559696,-848.129354122492,46393.5623327475,46431.7792371358,464.317792371358,575.545656894339,0,normal,,normal_semisynthetic
793,2026-01-18 11:52:10,2026-01,segment_2,200_stab,480.70034375,81.611629,-97.016652,135.881788128764,1586.8802137208,-721.580416141348,46439.4960915967,46472.2031364027,464.722031364027,600.603819492791,0,normal,,normal_semisynthetic
794,2026-01-18 11:52:30,2026-01,segment_2,200_stab,480.35153125,82.14355,-105.253498,120.24598287343,1464.05135961212,-466.756502385595,46527.3011569377,46552.669751202,465.52669751202,585.772680385449,0,normal,,normal_semisynthetic
795,2026-01-18 11:52:40,2026-01,segment_2,200_stab,480.16509375,82.346434,-109.791217,83.1781643000975,1440.72863042044,-340.790082218474,46569.5871200637,46593.1140985431,465.931140985431,549.109305285529,0,normal,,normal_semisynthetic
796,2026-01-18 11:52:50,2026-01,segment_2,200_stab,479.97303125,82.499533,-114.508705,123.028204504139,1445.91333034123,-220.521764300927,46610.2028508832,46633.1459908923,466.331459908923,589.359664413061,0,normal,,normal_semisynthetic
797,2026-01-18 11:53:10,2026-01,segment_2,200_stab,479.56871875,82.649865,-124.35374,94.6551134779244,1544.75192634235,-5.44610626101054,46686.9742322644,46712.5234935786,467.125234935786,561.78034841371,0,normal,,normal_semisynthetic
798,2026-01-18 11:53:30,2026-01,segment_2,200_stab,479.13859375,82.584726,-134.278032,110.665537258663,1757.42827096808,158.824805160689,46757.0172284414,46790.302836668,467.90302836668,578.568565625342,0,normal,,normal_semisynthetic
799,2026-01-18 11:53:40,2026-01,segment_2,200_stab,478.91309375,82.472472,-139.114872,113.025978245706,1902.11678725213,217.9109535754,46789.3354493899,46828.4896751066,468.284896751066,581.310874996772,0,normal,,normal_semisynthetic
800,2026-01-18 11:53:50,2026-01,segment_2,200_stab,478.67828125,82.307734,-143.831459,96.7572524964502,2070.47550501116,261.044130521539,46819.9185183694,46866.4035629115,468.664035629115,565.421288125565,0,normal,,normal_semisynthetic
801,2026-01-18 11:54:10,2026-01,segment_2,200_stab,478.19303125,81.842291,-152.487344,106.26909119824,2457.16533937261,299.060872467989,46873.5231265665,46938.8354053147,469.388354053147,575.657445251387,0,normal,,normal_semisynthetic
802,2026-01-18 11:54:30,2026-01,segment_2,200_stab,477.6810625,81.217247,-160.084659,126.779319395477,2896.38184512784,282.115415152415,46916.4133118693,47006.5788475443,470.065788475443,596.845107870919,0,normal,,normal_semisynthetic
803,2026-01-18 11:54:40,2026-01,segment_2,200_stab,477.4158125,80.855554,-163.466986,125.566513828594,3129.70593099075,257.002811141357,46933.1973416093,47038.1347670786,470.381347670786,595.94786149938,0,normal,,normal_semisynthetic
804,2026-01-18 11:55:00,2026-01,segment_2,200_stab,476.86671875,80.051607,-169.456707,112.872096755553,3616.8118390584,181.428252526016,46956.2234202033,47095.659693628,470.95659693628,583.828693691833,0,normal,,normal_semisynthetic
805,2026-01-18 11:55:10,2026-01,segment_2,200_stab,476.57953125,79.610315,-172.126914,114.516493323495,3871.72103833573,133.121487675388,46961.9793676242,47121.496700066,471.21496700066,585.731460324155,0,normal,,normal_semisynthetic
806,2026-01-18 11:55:30,2026-01,segment_2,200_stab,475.99275,78.681669,-176.790103,107.598098998746,4389.95439334955,23.2017383276749,46960.3055081451,47165.0562526398,471.650562526398,579.248661525144,0,normal,,normal_semisynthetic
807,2026-01-18 11:55:40,2026-01,segment_2,200_stab,475.6895625,78.192914,-178.852984,119.845089241609,4655.80166282224,-37.2852350322295,46952.3638893676,47182.6488670557,471.826488670557,591.671577912167,0,normal,,normal_semisynthetic
808,2026-01-18 11:55:50,2026-01,segment_2,200_stab,475.37978125,77.68998,179.240983,127.577092930183,4925.92311759274,-100.567814342334,46939.2634000804,47197.1321267282,471.971321267282,599.548414197465,0,normal,,normal_semisynthetic
809,2026-01-18 11:56:10,2026-01,segment_2,200_stab,474.741375,76.648636,175.846748,112.169936592367,5477.57139333022,-233.23422818644,46896.3725455755,47215.7594930722,472.157594930722,584.327531523089,0,normal,,normal_semisynthetic
810,2026-01-18 11:56:20,2026-01,segment_2,200_stab,474.4155625,76.116974,174.344106,121.138281861035,5756.54704625832,-301.216319834529,46866.2394331143,47219.4129968715,472.194129968715,593.33241182975,0,normal,,normal_semisynthetic
811,2026-01-18 11:56:40,2026-01,segment_2,200_stab,473.74196875,75.02191,171.628956,126.333200517978,6327.87470234731,-440.732958295572,46786.3514092172,47214.3931653886,472.143931653886,598.477132171864,0,normal,,normal_semisynthetic
812,2026-01-18 11:57:00,2026-01,segment_2,200_stab,473.04978125,73.906,169.278961,104.801572365934,6907.66335354632,-581.307231200604,46679.6983892514,47191.6091356764,471.916091356764,576.717663722698,0,normal,,normal_semisynthetic
813,2026-01-18 11:57:10,2026-01,segment_2,200_stab,472.69625,73.340645,168.217044,107.68695377723,7201.0002719489,-651.672782230626,46615.7053846316,47173.1180953568,471.731180953568,579.418134730797,0,normal,,normal_semisynthetic
814,2026-01-18 11:57:20,2026-01,segment_2,200_stab,472.3361875,72.768289,167.21664,122.610909853145,7497.86485306932,-722.229898364275,46543.9671322408,47149.55429045,471.4955429045,594.106452757645,0,normal,,normal_semisynthetic
815,2026-01-18 11:57:40,2026-01,segment_2,200_stab,471.600125,71.609684,165.388485,119.301676221883,8098.73129920665,-862.741853970835,46376.9647964645,47086.6927687202,470.866927687202,590.168603909085,0,normal,,normal_semisynthetic
816,2026-01-18 11:58:00,2026-01,segment_2,200_stab,470.84734375,70.440697,163.766466,155.223529986858,8704.9772020447,-1001.05139767767,46178.3399532249,47002.3171005911,470.023171005911,625.246700992769,0,normal,,normal_semisynthetic
817,2026-01-18 11:58:20,2026-01,segment_2,200_stab,470.07315625,69.254901,162.306431,121.670443243344,9319.6719688087,-1137.45862853201,45945.377061825,46894.8586850531,468.948586850531,590.619030093875,0,normal,,normal_semisynthetic
818,2026-01-18 11:58:30,2026-01,segment_2,200_stab,469.68125,68.660695,161.634313,100.063230570343,9627.42778764361,-1204.23865806582,45816.5813244423,46832.6454603101,468.326454603101,568.389685173445,0,normal,,normal_semisynthetic
819,2026-01-18 11:58:50,2026-01,segment_2,200_stab,468.88625,67.467284,160.387161,143.428367628459,10244.528655365,-1334.98988422799,45533.4268495832,46690.7434726406,466.907434726406,610.335802354865,0,normal,,normal_semisynthetic
820,2026-01-18 11:59:00,2026-01,segment_2,200_stab,468.48025,66.863604,159.802688,112.216594134725,10555.964607717,-1399.33467163244,45377.7158963943,46610.3381911833,466.103381911833,578.319976046558,0,normal,,normal_semisynthetic
821,2026-01-18 11:59:20,2026-01,segment_2,200_stab,467.65778125,65.65184,158.71106,117.281545692369,11179.0685196345,-1524.64317986299,45039.8694370832,46431.518914441,464.31518914441,581.596734836779,0,normal,,normal_semisynthetic
822,2026-01-18 11:59:30,2026-01,segment_2,200_stab,467.24375,65.047108,158.202785,114.10354504164,11488.7708774552,-1585.17023954682,44858.6810116247,46333.6366268147,463.336366268147,577.439911309787,0,normal,,normal_semisynthetic
823,2026-01-18 11:59:50,2026-01,segment_2,200_stab,466.40246875,63.828241,157.243061,114.827751682003,12109.8388068773,-1702.88093226476,44468.2102064353,46119.0819332056,461.190819332056,576.01857101406,0,normal,,normal_semisynthetic
824,2026-01-18 12:00:00,2026-01,segment_2,200_stab,465.97896875,63.219227,156.792815,116.495116054365,12418.3425572595,-1759.46013212129,44260.556048705,46003.3450258404,460.033450258405,576.52856631277,0,normal,,normal_semisynthetic
825,2026-01-18 12:00:20,2026-01,segment_2,200_stab,465.11571875,61.986364,155.934219,110.51926337963,13038.5809399493,-1869.20133671895,43814.9245021034,45752.0066848419,457.520066848419,568.039330228049,0,normal,,normal_semisynthetic
826,2026-01-18 12:00:30,2026-01,segment_2,200_stab,464.682375,61.371285,155.529927,111.260771853405,13345.656679494,-1921.45745083709,43580.1120512528,45618.2498276956,456.182498276956,567.443270130361,0,normal,,normal_semisynthetic
827,2026-01-18 12:00:50,2026-01,segment_2,200_stab,463.810375,60.140403,154.76373,130.286276722717,13954.9430452961,-2020.81467542397,43085.7123761583,45334.3439161846,453.343439161846,583.629715884563,0,normal,,normal_semisynthetic
828,2026-01-18 12:01:00,2026-01,segment_2,200_stab,528.370375,59.522298,154.398725,124.221013302904,14258.0944347358,-2067.99049972442,42825.317225205,45183.8205230172,451.838205230172,576.059218533076,1,altitude_jump,A001,injected_anomaly
829,2026-01-18 12:01:20,2026-01,segment_2,200_stab,527.4870625,58.286416,153.704436,132.747253552916,14858.1944111469,-2156.64616698443,42280.8927040587,44867.4821190262,448.674821190262,581.422074743178,1,altitude_jump,A001,injected_anomaly
830,2026-01-18 12:01:30,2026-01,segment_2,200_stab,527.0379375,57.660109,153.369224,106.319575991308,15159.0870812185,-2198.59881460035,41993.1214961238,44699.5974352314,446.995974352314,553.315550343622,1,altitude_jump,A001,injected_anomaly
831,2026-01-18 12:01:50,2026-01,segment_2,200_stab,526.1450625,56.418117,152.734426,125.788710425236,15749.0618251498,-2275.65949542731,41399.4096093748,44352.2568818804,443.522568818804,569.31127924404,1,altitude_jump,A001,injected_anomaly
832,2026-01-18 12:02:10,2026-01,segment_2,200_stab,525.2495625,55.175156,152.135227,129.345414742752,16330.2414686921,-2344.3605935622,40775.3344984312,43986.3696669479,439.863696669479,569.209111412231,1,altitude_jump,A001,injected_anomaly
833,2026-01-18 12:02:20,2026-01,segment_2,200_stab,524.7998125,54.551365,151.84687,129.178935726877,16618.3245882983,-2375.57490485285,40451.1554786516,43796.2104274862,437.962104274862,567.14104000174,1,altitude_jump,A001,injected_anomaly
834,2026-01-18 12:02:40,2026-01,segment_2,200_stab,523.8938125,53.294491,151.288762,122.837784365723,17191.3575917435,-2431.67553932401,39776.2473642659,43400.5262198399,434.005262198399,556.843046564123,1,altitude_jump,A001,injected_anomaly
835,2026-01-18 12:02:50,2026-01,segment_2,200_stab,523.44325,52.668839,151.021551,112.710347155954,17472.8635067567,-2456.15961616375,39429.6899925657,43197.6172039114,431.976172039114,544.686519195068,1,altitude_jump,A001,injected_anomaly
836,2026-01-18 12:03:00,2026-01,segment_2,200_stab,522.99415625,52.044556,150.761458,118.046336266632,17751.2559335841,-2478.27694546376,39077.0138730925,42991.4172489799,429.914172489799,547.960508756431,1,altitude_jump,A001,injected_anomaly
837,2026-01-18 12:03:10,2026-01,segment_2,200_stab,522.5453125,51.41972,150.507334,107.763037120581,18027.3880543844,-2498.07881323928,38717.2499358117,42781.4511256062,427.814511256062,535.577548376643,1,altitude_jump,A001,injected_anomaly
838,2026-01-18 12:03:30,2026-01,segment_2,200_stab,521.643375,50.160254,150.01276,102.174832941991,18576.3414986382,-2530.81530306721,37971.8693147347,42347.9438559602,423.479438559602,525.654271501593,1,altitude_jump,A001,injected_anomaly
839,2026-01-18 12:03:40,2026-01,segment_2,200_stab,521.19696875,49.534506,149.775233,110.049599575198,18845.283408805,-2543.48460425896,37591.6794433084,42127.7626282092,421.277626282092,531.327225857289,1,altitude_jump,A001,injected_anomaly
840,2026-01-18 12:03:50,2026-01,segment_2,200_stab,520.7453125,48.899472,149.539387,117.690965547002,19115.6430714315,-2553.8874897258,37199.2774435183,41901.2695948988,419.012695948988,536.70366149599,1,altitude_jump,A001,injected_anomaly
841,2026-01-18 12:04:10,2026-01,segment_2,200_stab,454.85790625,47.644927,149.087925,113.924998628163,19642.1577710937,-2567.14777601294,36404.9369323486,41445.4345212679,414.454345212679,528.379343840842,0,normal,,normal_semisynthetic
842,2026-01-18 12:04:30,2026-01,segment_2,200_stab,453.97028125,46.379235,148.650424,116.550759587439,20163.1828613786,-2570.71031350867,35578.3100776208,40975.3418850496,409.753418850496,526.304178437935,0,normal,,normal_semisynthetic
843,2026-01-18 12:04:40,2026-01,segment_2,200_stab,453.5324375,45.750168,148.439193,116.183004133541,20418.3625233147,-2568.82307669236,35158.2097321816,40738.2877856313,407.382877856313,523.565881989855,0,normal,,normal_semisynthetic
844,2026-01-18 12:04:50,2026-01,segment_2,200_stab,453.09503125,45.118174,148.230886,117.682571912326,20672.2157918937,-2564.4930534059,34730.0497238439,40498.0676599299,404.980676599299,522.663248511625,0,normal,,normal_semisynthetic
845,2026-01-18 12:05:00,2026-01,segment_2,200_stab,452.656875,44.4813,148.024765,97.6368162928656,20925.4896718501,-2557.67409933143,34292.4511517552,40254.0683757632,402.540683757632,500.177500050497,0,normal,,normal_semisynthetic
846,2026-01-18 12:05:10,2026-01,segment_2,200_stab,452.22484375,43.849155,147.823766,97.1207359068555,21174.3689031814,-2548.48517269782,33852.0686329244,40010.1390381451,400.101390381451,497.222126288306,0,normal,,normal_semisynthetic
847,2026-01-18 12:05:30,2026-01,segment_2,200_stab,451.37003125,42.585024,147.431945,129.339287187525,21664.5790302067,-2522.95625252071,32953.5819332706,39517.8169316194,395.178169316194,524.517456503719,0,normal,,normal_semisynthetic
848,2026-01-18 12:05:40,2026-01,segment_2,200_stab,450.94421875,41.947928,147.239307,123.168956977364,21907.8609694981,-2506.5233843535,32491.8409136851,39267.757227723,392.67757227723,515.846529254594,0,normal,,normal_semisynthetic
849,2026-01-18 12:05:50,2026-01,segment_2,200_stab,450.52515625,41.315609,147.051135,133.225131300109,22146.8206085423,-2487.88703907696,32027.703280806,39018.5215305438,390.185215305438,523.410346605547,0,normal,,normal_semisynthetic
850,2026-01-18 12:06:10,2026-01,segment_2,200_stab,449.696875,40.048708,146.682687,112.211111258254,22618.1022223326,-2443.70024727703,31080.3463440498,38516.7255605214,385.167255605214,497.378366863468,0,normal,,normal_semisynthetic
851,2026-01-18 12:06:20,2026-01,segment_2,200_stab,449.2884375,39.414771,146.50237,119.327932023044,22850.1636629042,-2418.23255749575,30597.6467805095,38264.7855949627,382.647855949627,501.975787972671,0,normal,,normal_semisynthetic
852,2026-01-18 12:06:30,2026-01,segment_2,200_stab,448.88046875,38.774813,146.322955,97.9267476304722,23081.8741505058,-2390.30192542442,30104.5408204398,38010.1280661352,380.101280661352,478.028028291824,0,normal,,normal_semisynthetic
853,2026-01-18 12:06:50,2026-01,segment_2,200_stab,448.0850625,37.505972,145.974506,90.4840077673032,23533.6522774268,-2328.50612928336,29109.6922109534,37505.0518053953,375.050518053953,465.534525821256,0,normal,,normal_semisynthetic
854,2026-01-18 12:07:00,2026-01,segment_2,200_stab,447.69325,36.869556,145.803205,122.2050394405,23756.3988119592,-2294.38839793171,28602.152726396,37252.0313971937,372.520313971937,494.725353412436,0,normal,,normal_semisynthetic
855,2026-01-18 12:07:20,2026-01,segment_2,200_stab,446.92459375,35.596508,145.467037,109.033303865822,24194.145666913,-2220.13304820554,27569.881590674,36747.5719773065,367.475719773065,476.509023638887,0,normal,,normal_semisynthetic
